Candidate	Score
Solution 4465	0.9938130632 [0.992986937049-0.994639189443]
Solution 4466	0.9938130632 [0.992986937049-0.994639189443]
Solution 4467	0.9937972519 [0.992970662615-0.994623841208]
Solution 4468	0.9937972519 [0.992970662615-0.994623841208]
Solution 4469	0.9938416316 [0.993015946975-0.994667316242]
Solution 4470	0.9938298349 [0.993004002255-0.994655667615]
Solution 4471	0.9938130632 [0.992986937049-0.994639189443]
Solution 4472	0.9937972519 [0.992970662615-0.994623841208]
Solution 4473	0.9936282897 [0.992819100806-0.994437478590]
Solution 4474	0.9936098471 [0.992800377459-0.994419316774]
Solution 4475	0.9935905308 [0.992780637785-0.994400423817]
Solution 4476	0.9937824763 [0.992954813936-0.994610138573]
Solution 4477	0.9937640136 [0.992936089087-0.994591938087]
Solution 4478	0.9937447023 [0.992916374380-0.994573030206]
Solution 4479	0.9937202051 [0.992891306140-0.994549104023]
Solution 4480	0.9936282897 [0.992819100806-0.994437478590]
Solution 4481	0.9936098471 [0.992800377459-0.994419316774]
Solution 4482	0.9935905308 [0.992780637785-0.994400423817]
Solution 4483	0.9936282897 [0.992819100806-0.994437478590]
Solution 4484	0.9936098471 [0.992800377459-0.994419316774]
Solution 4485	0.9935905308 [0.992780637785-0.994400423817]
Solution 4486	0.9937824763 [0.992954813936-0.994610138573]
Solution 4487	0.9937824763 [0.992954813936-0.994610138573]
Solution 4488	0.9937824763 [0.992954813936-0.994610138573]
Solution 4489	0.9937640136 [0.992936089087-0.994591938087]
Solution 4490	0.9937640136 [0.992936089087-0.994591938087]
Solution 4491	0.9937640136 [0.992936089087-0.994591938087]
Solution 4492	0.9937447023 [0.992916374380-0.994573030206]
Solution 4493	0.9937447023 [0.992916374380-0.994573030206]
Solution 4494	0.9937447023 [0.992916374380-0.994573030206]
Solution 4495	0.9937202051 [0.992891306140-0.994549104023]
Solution 4496	0.9937202051 [0.992891306140-0.994549104023]
Solution 4497	0.9937202051 [0.992891306140-0.994549104023]
Solution 4498	0.9936282897 [0.992819100806-0.994437478590]
Solution 4499	0.9936098471 [0.992800377459-0.994419316774]
Solution 4500	0.9935905308 [0.992780637785-0.994400423817]
Solution 4501	0.9936282897 [0.992819100806-0.994437478590]
Solution 4502	0.9936098471 [0.992800377459-0.994419316774]
Solution 4503	0.9935905308 [0.992780637785-0.994400423817]
Solution 4504	0.9936282897 [0.992819100806-0.994437478590]
Solution 4505	0.9936098471 [0.992800377459-0.994419316774]
Solution 4506	0.9935905308 [0.992780637785-0.994400423817]
Solution 4507	0.9937824763 [0.992954813936-0.994610138573]
Solution 4508	0.9937824763 [0.992954813936-0.994610138573]
Solution 4509	0.9937824763 [0.992954813936-0.994610138573]
Solution 4510	0.9937640136 [0.992936089087-0.994591938087]
Solution 4511	0.9937640136 [0.992936089087-0.994591938087]
Solution 4512	0.9937640136 [0.992936089087-0.994591938087]
Solution 4513	0.9937447023 [0.992916374380-0.994573030206]
Solution 4514	0.9937447023 [0.992916374380-0.994573030206]
Solution 4515	0.9937447023 [0.992916374380-0.994573030206]
Solution 4516	0.9937202051 [0.992891306140-0.994549104023]
Solution 4517	0.9937202051 [0.992891306140-0.994549104023]
Solution 4518	0.9937202051 [0.992891306140-0.994549104023]
Solution 4519	0.9937824763 [0.992954813936-0.994610138573]
Solution 4520	0.9937824763 [0.992954813936-0.994610138573]
Solution 4521	0.9937640136 [0.992936089087-0.994591938087]
Solution 4522	0.9937640136 [0.992936089087-0.994591938087]
Solution 4523	0.9937447023 [0.992916374380-0.994573030206]
Solution 4524	0.9937447023 [0.992916374380-0.994573030206]
Solution 4525	0.9937202051 [0.992891306140-0.994549104023]
Solution 4526	0.9937202051 [0.992891306140-0.994549104023]
Solution 4527	0.9937824763 [0.992954813936-0.994610138573]
Solution 4528	0.9937640136 [0.992936089087-0.994591938087]
Solution 4529	0.9937447023 [0.992916374380-0.994573030206]
Solution 4530	0.9937202051 [0.992891306140-0.994549104023]
Solution 4531	0.9931555917 [0.992338416437-0.993972766948]
Solution 4532	0.9931346095 [0.992317042125-0.993952176887]
Solution 4533	0.9931066073 [0.992288494500-0.993924720127]
Solution 4534	0.9937247407 [0.992896818479-0.994552662959]
Solution 4535	0.9937037384 [0.992875446140-0.994532030754]
Solution 4536	0.9936757413 [0.992846932014-0.994504550537]
Solution 4537	0.9936540435 [0.992824576178-0.994483510882]
Solution 4538	0.9931555917 [0.992338416437-0.993972766948]
Solution 4539	0.9931346095 [0.992317042125-0.993952176887]
Solution 4540	0.9931066073 [0.992288494500-0.993924720127]
Solution 4541	0.9931555917 [0.992338416437-0.993972766948]
Solution 4542	0.9931346095 [0.992317042125-0.993952176887]
Solution 4543	0.9931066073 [0.992288494500-0.993924720127]
Solution 4544	0.9937247407 [0.992896818479-0.994552662959]
Solution 4545	0.9937247407 [0.992896818479-0.994552662959]
Solution 4546	0.9937247407 [0.992896818479-0.994552662959]
Solution 4547	0.9937037384 [0.992875446140-0.994532030754]
Solution 4548	0.9937037384 [0.992875446140-0.994532030754]
Solution 4549	0.9937037384 [0.992875446140-0.994532030754]
Solution 4550	0.9936757413 [0.992846932014-0.994504550537]
Solution 4551	0.9936757413 [0.992846932014-0.994504550537]
Solution 4552	0.9936757413 [0.992846932014-0.994504550537]
Solution 4553	0.9936540435 [0.992824576178-0.994483510882]
Solution 4554	0.9936540435 [0.992824576178-0.994483510882]
Solution 4555	0.9936540435 [0.992824576178-0.994483510882]
Solution 4556	0.9931555917 [0.992338416437-0.993972766948]
Solution 4557	0.9931346095 [0.992317042125-0.993952176887]
Solution 4558	0.9931066073 [0.992288494500-0.993924720127]
Solution 4559	0.9931555917 [0.992338416437-0.993972766948]
Solution 4560	0.9931346095 [0.992317042125-0.993952176887]
Solution 4561	0.9931066073 [0.992288494500-0.993924720127]
Solution 4562	0.9931555917 [0.992338416437-0.993972766948]
Solution 4563	0.9931346095 [0.992317042125-0.993952176887]
Solution 4564	0.9931066073 [0.992288494500-0.993924720127]
Solution 4565	0.9937247407 [0.992896818479-0.994552662959]
Solution 4566	0.9937247407 [0.992896818479-0.994552662959]
Solution 4567	0.9937247407 [0.992896818479-0.994552662959]
Solution 4568	0.9937037384 [0.992875446140-0.994532030754]
Solution 4569	0.9937037384 [0.992875446140-0.994532030754]
Solution 4570	0.9937037384 [0.992875446140-0.994532030754]
Solution 4571	0.9936757413 [0.992846932014-0.994504550537]
Solution 4572	0.9936757413 [0.992846932014-0.994504550537]
Solution 4573	0.9936757413 [0.992846932014-0.994504550537]
Solution 4574	0.9936540435 [0.992824576178-0.994483510882]
Solution 4575	0.9936540435 [0.992824576178-0.994483510882]
Solution 4576	0.9936540435 [0.992824576178-0.994483510882]
Solution 4577	0.9937247407 [0.992896818479-0.994552662959]
Solution 4578	0.9937247407 [0.992896818479-0.994552662959]
Solution 4579	0.9937037384 [0.992875446140-0.994532030754]
Solution 4580	0.9937037384 [0.992875446140-0.994532030754]
Solution 4581	0.9936757413 [0.992846932014-0.994504550537]
Solution 4582	0.9936757413 [0.992846932014-0.994504550537]
Solution 4583	0.9936540435 [0.992824576178-0.994483510882]
Solution 4584	0.9936540435 [0.992824576178-0.994483510882]
Solution 4585	0.9937247407 [0.992896818479-0.994552662959]
Solution 4586	0.9937037384 [0.992875446140-0.994532030754]
Solution 4587	0.9936757413 [0.992846932014-0.994504550537]
Solution 4588	0.9936540435 [0.992824576178-0.994483510882]
Solution 4589	0.9939032839 [0.993079950166-0.994726617606]
Solution 4590	0.9938863879 [0.993062564246-0.994710211585]
Solution 4591	0.9939032839 [0.993079950166-0.994726617606]
Solution 4592	0.9938863879 [0.993062564246-0.994710211585]
Solution 4593	0.9938711842 [0.993048720576-0.994693647781]
Solution 4594	0.9938558750 [0.993032837986-0.994678911995]
Solution 4595	0.9938711842 [0.993048720576-0.994693647781]
Solution 4596	0.9938558750 [0.993032837986-0.994678911995]
Solution 4597	0.9939032839 [0.993079950166-0.994726617606]
Solution 4598	0.9938863879 [0.993062564246-0.994710211585]
Solution 4599	0.9939032839 [0.993079950166-0.994726617606]
Solution 4600	0.9938863879 [0.993062564246-0.994710211585]
Solution 4601	0.9939032839 [0.993079950166-0.994726617606]
Solution 4602	0.9938863879 [0.993062564246-0.994710211585]
Solution 4603	0.9938711842 [0.993048720576-0.994693647781]
Solution 4604	0.9938558750 [0.993032837986-0.994678911995]
Solution 4605	0.9938711842 [0.993048720576-0.994693647781]
Solution 4606	0.9938558750 [0.993032837986-0.994678911995]
Solution 4607	0.9938711842 [0.993048720576-0.994693647781]
Solution 4608	0.9938558750 [0.993032837986-0.994678911995]
Solution 4609	0.9939074291 [0.993084208089-0.994730650119]
Solution 4610	0.9938905331 [0.993066822217-0.994714244051]
Solution 4611	0.9939074291 [0.993084208089-0.994730650119]
Solution 4612	0.9938905331 [0.993066822217-0.994714244051]
Solution 4613	0.9938806132 [0.993058352083-0.994702874381]
Solution 4614	0.9938653040 [0.993042469669-0.994688138420]
Solution 4615	0.9938806132 [0.993058352083-0.994702874381]
Solution 4616	0.9938653040 [0.993042469669-0.994688138420]
Solution 4617	0.9939074291 [0.993084208089-0.994730650119]
Solution 4618	0.9938905331 [0.993066822217-0.994714244051]
Solution 4619	0.9939074291 [0.993084208089-0.994730650119]
Solution 4620	0.9938905331 [0.993066822217-0.994714244051]
Solution 4621	0.9939074291 [0.993084208089-0.994730650119]
Solution 4622	0.9938905331 [0.993066822217-0.994714244051]
Solution 4623	0.9938806132 [0.993058352083-0.994702874381]
Solution 4624	0.9938653040 [0.993042469669-0.994688138420]
Solution 4625	0.9938806132 [0.993058352083-0.994702874381]
Solution 4626	0.9938653040 [0.993042469669-0.994688138420]
Solution 4627	0.9938806132 [0.993058352083-0.994702874381]
Solution 4628	0.9938653040 [0.993042469669-0.994688138420]
Solution 4629	0.9952375935 [0.994451181300-0.996024005745]
Solution 4630	0.9952375935 [0.994451181300-0.996024005745]
Solution 4631	0.9951784696 [0.994393075733-0.995963863371]
Solution 4632	0.9951784696 [0.994393075733-0.995963863371]
Solution 4633	0.9952248666 [0.994438243116-0.996011490128]
Solution 4634	0.9952248666 [0.994438243116-0.996011490128]
Solution 4635	0.9951608216 [0.994375043111-0.995946600124]
Solution 4636	0.9951608216 [0.994375043111-0.995946600124]
Solution 4637	0.9952375935 [0.994451181300-0.996024005745]
Solution 4638	0.9952375935 [0.994451181300-0.996024005745]
Solution 4639	0.9952375935 [0.994451181300-0.996024005745]
Solution 4640	0.9951784696 [0.994393075733-0.995963863371]
Solution 4641	0.9951784696 [0.994393075733-0.995963863371]
Solution 4642	0.9951784696 [0.994393075733-0.995963863371]
Solution 4643	0.9952248666 [0.994438243116-0.996011490128]
Solution 4644	0.9952248666 [0.994438243116-0.996011490128]
Solution 4645	0.9952248666 [0.994438243116-0.996011490128]
Solution 4646	0.9951608216 [0.994375043111-0.995946600124]
Solution 4647	0.9951608216 [0.994375043111-0.995946600124]
Solution 4648	0.9951608216 [0.994375043111-0.995946600124]
Solution 4649	0.9953588656 [0.994549955973-0.996167775305]
Solution 4650	0.9952954609 [0.994487951152-0.996102970590]
Solution 4651	0.9953461538 [0.994537044400-0.996155263206]
Solution 4652	0.9953291750 [0.994519563080-0.996138786878]
Solution 4653	0.9952778230 [0.994469942572-0.996085703386]
Solution 4654	0.9952624171 [0.994453951977-0.996070882280]
Solution 4655	0.9953588656 [0.994549955973-0.996167775305]
Solution 4656	0.9952954609 [0.994487951152-0.996102970590]
Solution 4657	0.9953461538 [0.994537044400-0.996155263206]
Solution 4658	0.9953291750 [0.994519563080-0.996138786878]
Solution 4659	0.9952778230 [0.994469942572-0.996085703386]
Solution 4660	0.9952624171 [0.994453951977-0.996070882280]
Solution 4661	0.9953588656 [0.994549955973-0.996167775305]
Solution 4662	0.9952954609 [0.994487951152-0.996102970590]
Solution 4663	0.9953461538 [0.994537044400-0.996155263206]
Solution 4664	0.9953291750 [0.994519563080-0.996138786878]
Solution 4665	0.9952778230 [0.994469942572-0.996085703386]
Solution 4666	0.9952624171 [0.994453951977-0.996070882280]
Solution 4667	0.9953588656 [0.994549955973-0.996167775305]
Solution 4668	0.9952954609 [0.994487951152-0.996102970590]
Solution 4669	0.9953461538 [0.994537044400-0.996155263206]
Solution 4670	0.9953291750 [0.994519563080-0.996138786878]
Solution 4671	0.9952778230 [0.994469942572-0.996085703386]
Solution 4672	0.9952624171 [0.994453951977-0.996070882280]
Solution 4673	0.9953588656 [0.994549955973-0.996167775305]
Solution 4674	0.9953588656 [0.994549955973-0.996167775305]
Solution 4675	0.9952954609 [0.994487951152-0.996102970590]
Solution 4676	0.9952954609 [0.994487951152-0.996102970590]
Solution 4677	0.9953461538 [0.994537044400-0.996155263206]
Solution 4678	0.9953291750 [0.994519563080-0.996138786878]
Solution 4679	0.9953461538 [0.994537044400-0.996155263206]
Solution 4680	0.9953291750 [0.994519563080-0.996138786878]
Solution 4681	0.9952778230 [0.994469942572-0.996085703386]
Solution 4682	0.9952624171 [0.994453951977-0.996070882280]
Solution 4683	0.9952778230 [0.994469942572-0.996085703386]
Solution 4684	0.9952624171 [0.994453951977-0.996070882280]
Solution 4685	0.9953588656 [0.994549955973-0.996167775305]
Solution 4686	0.9953588656 [0.994549955973-0.996167775305]
Solution 4687	0.9953588656 [0.994549955973-0.996167775305]
Solution 4688	0.9952954609 [0.994487951152-0.996102970590]
Solution 4689	0.9952954609 [0.994487951152-0.996102970590]
Solution 4690	0.9952954609 [0.994487951152-0.996102970590]
Solution 4691	0.9953461538 [0.994537044400-0.996155263206]
Solution 4692	0.9953291750 [0.994519563080-0.996138786878]
Solution 4693	0.9953461538 [0.994537044400-0.996155263206]
Solution 4694	0.9953461538 [0.994537044400-0.996155263206]
Solution 4695	0.9953291750 [0.994519563080-0.996138786878]
Solution 4696	0.9953291750 [0.994519563080-0.996138786878]
Solution 4697	0.9952778230 [0.994469942572-0.996085703386]
Solution 4698	0.9952624171 [0.994453951977-0.996070882280]
Solution 4699	0.9952778230 [0.994469942572-0.996085703386]
Solution 4700	0.9952778230 [0.994469942572-0.996085703386]
Solution 4701	0.9952624171 [0.994453951977-0.996070882280]
Solution 4702	0.9952624171 [0.994453951977-0.996070882280]
Solution 4703	0.9938339965 [0.993028908767-0.994639084179]
Solution 4704	0.9932451533 [0.992430193449-0.994060113082]
Solution 4705	0.9938339965 [0.993028908767-0.994639084179]
Solution 4706	0.9932451533 [0.992430193449-0.994060113082]
Solution 4707	0.9937928820 [0.992988798978-0.994596964987]
Solution 4708	0.9931515494 [0.992333662951-0.993969435878]
Solution 4709	0.9937928820 [0.992988798978-0.994596964987]
Solution 4710	0.9931515494 [0.992333662951-0.993969435878]
Solution 4711	0.9938250482 [0.993019796883-0.994630299566]
Solution 4712	0.9932342718 [0.992419036930-0.994049506577]
Solution 4713	0.9938250482 [0.993019796883-0.994630299566]
Solution 4714	0.9932342718 [0.992419036930-0.994049506577]
Solution 4715	0.9937780787 [0.992973674201-0.994582483213]
Solution 4716	0.9931361398 [0.992317789336-0.993954490259]
Solution 4717	0.9937780787 [0.992973674201-0.994582483213]
Solution 4718	0.9931361398 [0.992317789336-0.993954490259]
Solution 4719	0.9938339965 [0.993028908767-0.994639084179]
Solution 4720	0.9932451533 [0.992430193449-0.994060113082]
Solution 4721	0.9938339965 [0.993028908767-0.994639084179]
Solution 4722	0.9932451533 [0.992430193449-0.994060113082]
Solution 4723	0.9938339965 [0.993028908767-0.994639084179]
Solution 4724	0.9932451533 [0.992430193449-0.994060113082]
Solution 4725	0.9937928820 [0.992988798978-0.994596964987]
Solution 4726	0.9931515494 [0.992333662951-0.993969435878]
Solution 4727	0.9937928820 [0.992988798978-0.994596964987]
Solution 4728	0.9931515494 [0.992333662951-0.993969435878]
Solution 4729	0.9937928820 [0.992988798978-0.994596964987]
Solution 4730	0.9931515494 [0.992333662951-0.993969435878]
Solution 4731	0.9938250482 [0.993019796883-0.994630299566]
Solution 4732	0.9932342718 [0.992419036930-0.994049506577]
Solution 4733	0.9938250482 [0.993019796883-0.994630299566]
Solution 4734	0.9932342718 [0.992419036930-0.994049506577]
Solution 4735	0.9938250482 [0.993019796883-0.994630299566]
Solution 4736	0.9932342718 [0.992419036930-0.994049506577]
Solution 4737	0.9937780787 [0.992973674201-0.994582483213]
Solution 4738	0.9931361398 [0.992317789336-0.993954490259]
Solution 4739	0.9937780787 [0.992973674201-0.994582483213]
Solution 4740	0.9931361398 [0.992317789336-0.993954490259]
Solution 4741	0.9937780787 [0.992973674201-0.994582483213]
Solution 4742	0.9931361398 [0.992317789336-0.993954490259]
Solution 4743	0.9939903561 [0.993166671718-0.994814040418]
Solution 4744	0.9938075873 [0.992981672099-0.994633502580]
Solution 4745	0.9939164188 [0.993093902848-0.994738934711]
Solution 4746	0.9936611552 [0.992831828104-0.994490482252]
Solution 4747	0.9939903561 [0.993166671718-0.994814040418]
Solution 4748	0.9938075873 [0.992981672099-0.994633502580]
Solution 4749	0.9939164188 [0.993093902848-0.994738934711]
Solution 4750	0.9936611552 [0.992831828104-0.994490482252]
Solution 4751	0.9939903561 [0.993166671718-0.994814040418]
Solution 4752	0.9938075873 [0.992981672099-0.994633502580]
Solution 4753	0.9939164188 [0.993093902848-0.994738934711]
Solution 4754	0.9936611552 [0.992831828104-0.994490482252]
Solution 4755	0.9939814229 [0.993157580158-0.994805265609]
Solution 4756	0.9937967209 [0.992970542227-0.994622899556]
Solution 4757	0.9939016255 [0.993078796140-0.994724454955]
Solution 4758	0.9936457556 [0.992815975249-0.994475535960]
Solution 4759	0.9939814229 [0.993157580158-0.994805265609]
Solution 4760	0.9937967209 [0.992970542227-0.994622899556]
Solution 4761	0.9939016255 [0.993078796140-0.994724454955]
